time,date_str,date,RATE,ACRR,DBZH,REFL-BT,all_vars,split,split_type
100000,20190831,2019-08-31,1,1,1,1,1,training,-
101500,20190831,2019-08-31,1,1,1,1,1,training,-
103000,20190831,2019-08-31,1,1,1,1,1,training,-
104500,20190831,2019-08-31,1,1,1,1,1,training,-
110000,20190831,2019-08-31,1,1,1,1,1,training,-
111500,20190831,2019-08-31,1,1,1,1,1,training,-
113000,20190831,2019-08-31,1,1,1,1,1,training,-
114500,20190831,2019-08-31,1,1,1,1,1,training,-
120000,20190831,2019-08-31,1,1,1,1,1,training,-
121500,20190831,2019-08-31,1,1,1,1,1,training,-
123000,20190831,2019-08-31,1,1,1,1,1,training,-
124500,20190831,2019-08-31,1,1,1,1,1,training,-
130000,20190831,2019-08-31,1,1,1,1,1,training,-
131500,20190831,2019-08-31,1,1,1,1,1,training,-
133000,20190831,2019-08-31,1,1,1,1,1,training,-
134500,20190831,2019-08-31,1,1,1,1,1,training,-
140000,20190831,2019-08-31,1,1,1,1,1,training,-
141500,20190831,2019-08-31,1,1,1,1,1,training,-
143000,20190831,2019-08-31,1,1,1,1,1,training,-
144500,20190831,2019-08-31,1,1,1,1,1,training,-
150000,20190831,2019-08-31,1,1,1,1,1,training,-
151500,20190831,2019-08-31,1,1,1,1,1,training,-
153000,20190831,2019-08-31,1,1,1,1,1,training,-
154500,20190831,2019-08-31,1,1,1,1,1,training,-
160000,20190831,2019-08-31,1,1,1,1,1,training,-
161500,20190831,2019-08-31,1,1,1,1,1,training,-
163000,20190831,2019-08-31,1,1,1,1,1,training,-
164500,20190831,2019-08-31,1,1,1,1,1,training,-
170000,20190831,2019-08-31,1,1,1,1,1,training,-
171500,20190831,2019-08-31,1,1,1,1,1,training,-
173000,20190831,2019-08-31,1,1,1,1,1,training,-
174500,20190831,2019-08-31,1,1,1,1,1,training,-
180000,20190831,2019-08-31,1,1,1,1,1,training,-
181500,20190831,2019-08-31,1,1,1,1,1,training,-
183000,20190831,2019-08-31,1,1,1,1,1,training,-
184500,20190831,2019-08-31,1,1,1,1,1,training,-
190000,20190831,2019-08-31,1,1,1,1,1,training,-
191500,20190831,2019-08-31,1,1,1,1,1,training,-
193000,20190831,2019-08-31,1,1,1,1,1,training,-
194500,20190831,2019-08-31,1,1,1,1,1,training,-
200000,20190831,2019-08-31,1,1,1,1,1,training,-
201500,20190831,2019-08-31,1,1,1,1,1,training,-
203000,20190831,2019-08-31,1,1,1,1,1,training,-
204500,20190831,2019-08-31,1,1,1,1,1,training,-
210000,20190831,2019-08-31,1,1,1,1,1,training,-
211500,20190831,2019-08-31,1,1,1,1,1,training,-
213000,20190831,2019-08-31,1,1,1,1,1,training,-
214500,20190831,2019-08-31,1,1,1,1,1,training,-
220000,20190831,2019-08-31,1,1,1,1,1,training,-
221500,20190831,2019-08-31,1,1,1,1,1,training,-
223000,20190831,2019-08-31,1,1,1,1,1,training,-
224500,20190831,2019-08-31,1,1,1,1,1,training,-
230000,20190831,2019-08-31,1,1,1,1,1,training,-
231500,20190831,2019-08-31,1,1,1,1,1,training,-
233000,20190831,2019-08-31,1,1,1,1,1,training,-
234500,20190831,2019-08-31,1,1,1,1,1,training,-
000000,20190901,2019-09-01,1,1,1,1,1,training,-
001500,20190901,2019-09-01,1,1,1,1,1,training,-
003000,20190901,2019-09-01,1,1,1,1,1,training,-
004500,20190901,2019-09-01,1,1,1,1,1,training,-
010000,20190901,2019-09-01,1,1,1,1,1,training,-
011500,20190901,2019-09-01,1,1,1,1,1,training,-
013000,20190901,2019-09-01,1,1,1,1,1,training,-
014500,20190901,2019-09-01,1,1,1,1,1,training,-
020000,20190901,2019-09-01,1,1,1,1,1,training,-
021500,20190901,2019-09-01,1,1,1,1,1,training,-
023000,20190901,2019-09-01,1,1,1,1,1,training,-
024500,20190901,2019-09-01,1,1,1,1,1,training,-
030000,20190901,2019-09-01,1,1,1,1,1,training,-
031500,20190901,2019-09-01,1,1,1,1,1,training,-
033000,20190901,2019-09-01,1,1,1,1,1,training,-
034500,20190901,2019-09-01,1,1,1,1,1,validation,validation_in
040000,20190901,2019-09-01,1,1,1,1,1,validation,validation_in
041500,20190901,2019-09-01,1,1,1,1,1,validation,validation_in
043000,20190901,2019-09-01,1,1,1,1,1,validation,validation_in
044500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
050000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
051500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
053000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
054500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
060000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
061500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
063000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
064500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
070000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
071500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
073000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
074500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
080000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
081500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
083000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
084500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
090000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
091500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
093000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
094500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
100000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
101500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
103000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
104500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
110000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
111500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
113000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
114500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
120000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
121500,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
123000,20190901,2019-09-01,1,1,1,1,1,validation,validation_target
124500,20190901,2019-09-01,1,1,1,1,1,training,-
130000,20190901,2019-09-01,1,1,1,1,1,training,-
131500,20190901,2019-09-01,1,1,1,1,1,training,-
133000,20190901,2019-09-01,1,1,1,1,1,training,-
134500,20190901,2019-09-01,1,1,1,1,1,training,-
140000,20190901,2019-09-01,1,1,1,1,1,training,-
141500,20190901,2019-09-01,1,1,1,1,1,training,-
143000,20190901,2019-09-01,1,1,1,1,1,training,-
144500,20190901,2019-09-01,1,1,1,1,1,training,-
150000,20190901,2019-09-01,1,1,1,1,1,training,-
151500,20190901,2019-09-01,1,1,1,1,1,training,-
153000,20190901,2019-09-01,1,1,1,1,1,training,-
154500,20190901,2019-09-01,1,1,1,1,1,training,-
160000,20190901,2019-09-01,1,1,1,1,1,training,-
161500,20190901,2019-09-01,1,1,1,1,1,training,-
163000,20190901,2019-09-01,1,1,1,1,1,training,-
164500,20190901,2019-09-01,1,1,1,1,1,training,-
170000,20190901,2019-09-01,1,1,1,1,1,training,-
171500,20190901,2019-09-01,1,1,1,1,1,training,-
173000,20190901,2019-09-01,1,1,1,1,1,training,-
174500,20190901,2019-09-01,1,1,1,1,1,training,-
180000,20190901,2019-09-01,1,1,1,1,1,training,-
181500,20190901,2019-09-01,1,1,1,1,1,training,-
183000,20190901,2019-09-01,1,1,1,1,1,training,-
184500,20190901,2019-09-01,1,1,1,1,1,training,-
190000,20190901,2019-09-01,1,1,1,1,1,training,-
191500,20190901,2019-09-01,1,1,1,1,1,training,-
193000,20190901,2019-09-01,1,1,1,1,1,training,-
194500,20190901,2019-09-01,1,1,1,1,1,training,-
200000,20190901,2019-09-01,1,1,1,1,1,training,-
201500,20190901,2019-09-01,1,1,1,1,1,training,-
203000,20190901,2019-09-01,1,1,1,1,1,training,-
204500,20190901,2019-09-01,1,1,1,1,1,training,-
210000,20190901,2019-09-01,1,1,1,1,1,training,-
211500,20190901,2019-09-01,1,1,1,1,1,training,-
213000,20190901,2019-09-01,1,1,1,1,1,training,-
214500,20190901,2019-09-01,1,1,1,1,1,training,-
220000,20190901,2019-09-01,1,1,1,1,1,training,-
221500,20190901,2019-09-01,1,1,1,1,1,training,-
223000,20190901,2019-09-01,1,1,1,1,1,training,-
224500,20190901,2019-09-01,1,1,1,1,1,training,-
230000,20190901,2019-09-01,1,1,1,1,1,training,-
231500,20190901,2019-09-01,1,1,1,1,1,training,-
233000,20190901,2019-09-01,1,1,1,1,1,training,-
234500,20190901,2019-09-01,1,1,1,1,1,training,-
000000,20190902,2019-09-02,1,1,1,1,1,training,-
001500,20190902,2019-09-02,1,1,1,1,1,training,-
003000,20190902,2019-09-02,1,1,1,1,1,training,-
004500,20190902,2019-09-02,1,1,1,1,1,training,-
010000,20190902,2019-09-02,1,1,1,1,1,training,-
011500,20190902,2019-09-02,1,1,1,1,1,training,-
013000,20190902,2019-09-02,1,1,1,1,1,training,-
014500,20190902,2019-09-02,1,1,1,1,1,training,-
020000,20190902,2019-09-02,1,1,1,1,1,training,-
021500,20190902,2019-09-02,1,1,1,1,1,training,-
023000,20190902,2019-09-02,1,1,1,1,1,training,-
024500,20190902,2019-09-02,1,1,1,1,1,training,-
030000,20190902,2019-09-02,1,1,1,1,1,training,-
031500,20190902,2019-09-02,1,1,1,1,1,training,-
033000,20190902,2019-09-02,1,1,1,1,1,training,-
034500,20190902,2019-09-02,1,1,1,1,1,training,-
040000,20190902,2019-09-02,1,1,1,1,1,training,-
041500,20190902,2019-09-02,1,1,1,1,1,training,-
043000,20190902,2019-09-02,1,1,1,1,1,training,-
044500,20190902,2019-09-02,1,1,1,1,1,training,-
050000,20190902,2019-09-02,1,1,1,1,1,training,-
051500,20190902,2019-09-02,1,1,1,1,1,training,-
053000,20190902,2019-09-02,1,1,1,1,1,training,-
054500,20190902,2019-09-02,1,1,1,1,1,training,-
060000,20190902,2019-09-02,1,1,1,1,1,training,-
061500,20190902,2019-09-02,1,1,1,1,1,training,-
063000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_in
064500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_in
070000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_in
071500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_in
073000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
074500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
080000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
081500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
083000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
084500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
090000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
091500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
093000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
094500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
100000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
101500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
103000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
104500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
110000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
111500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
113000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
114500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
120000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
121500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
123000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
124500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
130000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
131500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
133000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
134500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
140000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
141500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
143000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
144500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
150000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
151500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_target
153000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
154500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
160000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
161500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
163000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
164500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
170000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
171500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
173000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
174500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
180000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
181500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
183000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
184500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
190000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
191500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
193000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
194500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
200000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
201500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
203000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
204500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
210000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
211500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
213000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
214500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
220000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
221500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
223000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
224500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
230000,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
231500,20190902,2019-09-02,1,1,1,1,1,heldout,heldout_buffer
233000,20190902,2019-09-02,1,1,1,1,1,training,-
234500,20190902,2019-09-02,1,1,1,1,1,training,-
000000,20190903,2019-09-03,1,1,1,1,1,training,-
001500,20190903,2019-09-03,1,1,1,1,1,training,-
003000,20190903,2019-09-03,1,1,1,1,1,training,-
004500,20190903,2019-09-03,1,1,1,1,1,training,-
010000,20190903,2019-09-03,1,1,1,1,1,training,-
011500,20190903,2019-09-03,1,1,1,1,1,training,-
013000,20190903,2019-09-03,1,1,1,1,1,training,-
014500,20190903,2019-09-03,1,1,1,1,1,training,-
020000,20190903,2019-09-03,1,1,1,1,1,training,-
021500,20190903,2019-09-03,1,1,1,1,1,training,-
023000,20190903,2019-09-03,1,1,1,1,1,training,-
024500,20190903,2019-09-03,1,1,1,1,1,training,-
030000,20190903,2019-09-03,1,1,1,1,1,training,-
031500,20190903,2019-09-03,1,1,1,1,1,training,-
033000,20190903,2019-09-03,1,1,1,1,1,training,-
034500,20190903,2019-09-03,1,1,1,1,1,training,-
040000,20190903,2019-09-03,1,1,1,1,1,training,-
041500,20190903,2019-09-03,1,1,1,1,1,training,-
043000,20190903,2019-09-03,1,1,1,1,1,training,-
044500,20190903,2019-09-03,1,1,1,1,1,training,-
050000,20190903,2019-09-03,1,1,1,1,1,training,-
051500,20190903,2019-09-03,1,1,1,1,1,training,-
053000,20190903,2019-09-03,1,1,1,1,1,training,-
054500,20190903,2019-09-03,1,1,1,1,1,training,-
060000,20190903,2019-09-03,1,1,1,1,1,training,-
061500,20190903,2019-09-03,1,1,1,1,1,training,-
063000,20190903,2019-09-03,1,1,1,1,1,training,-
064500,20190903,2019-09-03,1,1,1,1,1,training,-
070000,20190903,2019-09-03,1,1,1,1,1,training,-
071500,20190903,2019-09-03,1,1,1,1,1,training,-
073000,20190903,2019-09-03,1,1,1,1,1,training,-
074500,20190903,2019-09-03,1,1,1,1,1,training,-
080000,20190903,2019-09-03,1,1,1,1,1,training,-
081500,20190903,2019-09-03,1,1,1,1,1,training,-
083000,20190903,2019-09-03,1,1,1,1,1,training,-
084500,20190903,2019-09-03,1,1,1,1,1,training,-
090000,20190903,2019-09-03,1,1,1,1,1,training,-
091500,20190903,2019-09-03,1,1,1,1,1,training,-
093000,20190903,2019-09-03,1,1,1,1,1,training,-
094500,20190903,2019-09-03,1,1,1,1,1,training,-
100000,20190903,2019-09-03,1,1,1,1,1,training,-
101500,20190903,2019-09-03,1,1,1,1,1,training,-
103000,20190903,2019-09-03,1,1,1,1,1,training,-
104500,20190903,2019-09-03,1,1,1,1,1,training,-
110000,20190903,2019-09-03,1,1,1,1,1,training,-
111500,20190903,2019-09-03,1,1,1,1,1,training,-
113000,20190903,2019-09-03,1,1,1,1,1,training,-
114500,20190903,2019-09-03,1,1,1,1,1,training,-
120000,20190903,2019-09-03,1,1,1,1,1,training,-
121500,20190903,2019-09-03,1,1,1,1,1,training,-
123000,20190903,2019-09-03,1,1,1,1,1,training,-
124500,20190903,2019-09-03,1,1,1,1,1,training,-
130000,20190903,2019-09-03,1,1,1,1,1,training,-
131500,20190903,2019-09-03,1,1,1,1,1,training,-
133000,20190903,2019-09-03,1,1,1,1,1,training,-
134500,20190903,2019-09-03,1,1,1,1,1,training,-
140000,20190903,2019-09-03,1,1,1,1,1,training,-
141500,20190903,2019-09-03,1,1,1,1,1,training,-
143000,20190903,2019-09-03,1,1,1,1,1,training,-
144500,20190903,2019-09-03,1,1,1,1,1,training,-
150000,20190903,2019-09-03,1,1,1,1,1,training,-
151500,20190903,2019-09-03,1,1,1,1,1,training,-
153000,20190903,2019-09-03,1,1,1,1,1,training,-
154500,20190903,2019-09-03,1,1,1,1,1,training,-
160000,20190903,2019-09-03,1,1,1,1,1,training,-
161500,20190903,2019-09-03,1,1,1,1,1,training,-
163000,20190903,2019-09-03,1,1,1,1,1,training,-
164500,20190903,2019-09-03,1,1,1,1,1,training,-
170000,20190903,2019-09-03,1,1,1,1,1,training,-
171500,20190903,2019-09-03,1,1,1,1,1,training,-
173000,20190903,2019-09-03,1,1,1,1,1,training,-
174500,20190903,2019-09-03,1,1,1,1,1,training,-
180000,20190903,2019-09-03,1,1,1,1,1,training,-
181500,20190903,2019-09-03,1,1,1,1,1,training,-
183000,20190903,2019-09-03,1,1,1,1,1,training,-
184500,20190903,2019-09-03,1,1,1,1,1,training,-
190000,20190903,2019-09-03,1,1,1,1,1,training,-
191500,20190903,2019-09-03,1,1,1,1,1,training,-
193000,20190903,2019-09-03,1,1,1,1,1,training,-
194500,20190903,2019-09-03,1,1,1,1,1,training,-
200000,20190903,2019-09-03,1,1,1,1,1,training,-
201500,20190903,2019-09-03,1,1,1,1,1,training,-
203000,20190903,2019-09-03,1,1,1,1,1,training,-
204500,20190903,2019-09-03,1,1,1,1,1,training,-
210000,20190903,2019-09-03,1,1,1,1,1,training,-
211500,20190903,2019-09-03,1,1,1,1,1,training,-
213000,20190903,2019-09-03,1,1,1,1,1,training,-
214500,20190903,2019-09-03,1,1,1,1,1,training,-
220000,20190903,2019-09-03,1,1,1,1,1,training,-
221500,20190903,2019-09-03,1,1,1,1,1,training,-
223000,20190903,2019-09-03,1,1,1,1,1,training,-
224500,20190903,2019-09-03,1,1,1,1,1,training,-
230000,20190903,2019-09-03,1,1,1,1,1,training,-
231500,20190903,2019-09-03,1,1,1,1,1,training,-
233000,20190903,2019-09-03,1,1,1,1,1,training,-
234500,20190903,2019-09-03,1,1,1,1,1,training,-
000000,20190904,2019-09-04,1,1,1,1,1,training,-
001500,20190904,2019-09-04,1,1,1,1,1,training,-
003000,20190904,2019-09-04,1,1,1,1,1,training,-
004500,20190904,2019-09-04,1,1,1,1,1,training,-
010000,20190904,2019-09-04,1,1,1,1,1,training,-
011500,20190904,2019-09-04,1,1,1,1,1,training,-
013000,20190904,2019-09-04,1,1,1,1,1,training,-
014500,20190904,2019-09-04,1,1,1,1,1,training,-
020000,20190904,2019-09-04,1,1,1,1,1,training,-
021500,20190904,2019-09-04,1,1,1,1,1,training,-
023000,20190904,2019-09-04,1,1,1,1,1,training,-
024500,20190904,2019-09-04,1,1,1,1,1,training,-
030000,20190904,2019-09-04,1,1,1,1,1,training,-
031500,20190904,2019-09-04,1,1,1,1,1,training,-
033000,20190904,2019-09-04,1,1,1,1,1,training,-
034500,20190904,2019-09-04,1,1,1,1,1,training,-
040000,20190904,2019-09-04,1,1,1,1,1,training,-
041500,20190904,2019-09-04,1,1,1,1,1,training,-
043000,20190904,2019-09-04,1,1,1,1,1,training,-
044500,20190904,2019-09-04,1,1,1,1,1,training,-
050000,20190904,2019-09-04,1,1,1,1,1,training,-
051500,20190904,2019-09-04,1,1,1,1,1,training,-
053000,20190904,2019-09-04,1,1,1,1,1,training,-
054500,20190904,2019-09-04,1,1,1,1,1,training,-
060000,20190904,2019-09-04,1,1,1,1,1,training,-
061500,20190904,2019-09-04,1,1,1,1,1,training,-
063000,20190904,2019-09-04,1,1,1,1,1,training,-
064500,20190904,2019-09-04,1,1,1,1,1,training,-
070000,20190904,2019-09-04,1,1,1,1,1,training,-
071500,20190904,2019-09-04,1,1,1,1,1,training,-
073000,20190904,2019-09-04,1,1,1,1,1,training,-
074500,20190904,2019-09-04,1,1,1,1,1,training,-
080000,20190904,2019-09-04,1,1,1,1,1,training,-
081500,20190904,2019-09-04,1,1,1,1,1,training,-
083000,20190904,2019-09-04,1,1,1,1,1,training,-
084500,20190904,2019-09-04,1,1,1,1,1,training,-
090000,20190904,2019-09-04,1,1,1,1,1,training,-
091500,20190904,2019-09-04,1,1,1,1,1,training,-
093000,20190904,2019-09-04,1,1,1,1,1,training,-
094500,20190904,2019-09-04,1,1,1,1,1,training,-
100000,20190904,2019-09-04,1,1,1,1,1,training,-
101500,20190904,2019-09-04,1,1,1,1,1,training,-
103000,20190904,2019-09-04,1,1,1,1,1,training,-
104500,20190904,2019-09-04,1,1,1,1,1,training,-
110000,20190904,2019-09-04,1,1,1,1,1,training,-
111500,20190904,2019-09-04,1,1,1,1,1,training,-
113000,20190904,2019-09-04,1,1,1,1,1,training,-
114500,20190904,2019-09-04,1,1,1,1,1,training,-
120000,20190904,2019-09-04,1,1,1,1,1,training,-
121500,20190904,2019-09-04,1,1,1,1,1,training,-
123000,20190904,2019-09-04,1,1,1,1,1,training,-
124500,20190904,2019-09-04,1,1,1,1,1,training,-
130000,20190904,2019-09-04,1,1,1,1,1,training,-
131500,20190904,2019-09-04,1,1,1,1,1,training,-
133000,20190904,2019-09-04,1,1,1,1,1,training,-
134500,20190904,2019-09-04,1,1,1,1,1,training,-
140000,20190904,2019-09-04,1,1,1,1,1,training,-
141500,20190904,2019-09-04,1,1,1,1,1,training,-
143000,20190904,2019-09-04,1,1,1,1,1,training,-
144500,20190904,2019-09-04,1,1,1,1,1,training,-
150000,20190904,2019-09-04,1,1,1,1,1,training,-
151500,20190904,2019-09-04,1,1,1,1,1,training,-
153000,20190904,2019-09-04,1,1,1,1,1,training,-
154500,20190904,2019-09-04,1,1,1,1,1,training,-
160000,20190904,2019-09-04,1,1,1,1,1,training,-
